Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
08/27/2024,186,186,186,186,0,0.00%,0,0
08/26/2024,186,186,186,186,0,0.00%,0,0
08/23/2024,186,186,186,186,0,0.00%,0,0
08/22/2024,186,186,186,186,0,0.00%,0,0
08/21/2024,186,186,186,186,0,0.00%,0,0
08/20/2024,186,186,186,186,0,0.00%,0,0
08/19/2024,186,186,186,186,0,0.00%,0,0
08/16/2024,186,186,186,186,0,0.00%,0,0
08/15/2024,186,186,186,186,0,0.00%,0,0
08/14/2024,186,186,186,186,0,0.00%,0,0
08/13/2024,186,186,186,186,0,0.00%,0,0
08/12/2024,186,186,186,186,0,0.00%,0,0
08/09/2024,186,186,186,186,-2.,-1.06%,0,0
08/08/2024,188,188,188,188,0,0.00%,0,0
08/07/2024,188,188,188,188,0,0.00%,0,0
08/06/2024,188,188,188,188,0,0.00%,0,0
08/05/2024,188,188,188,188,0,0.00%,0,0
08/02/2024,188,188,188,188,-2.,-1.05%,0,0
08/01/2024,190,190,190,190,0,0.00%,0,0
07/31/2024,190,190,190,190,0,0.00%,0,0
07/30/2024,190,190,190,190,0,0.00%,0,0
07/29/2024,190,190,190,190,2,+1.06%,0,0
07/26/2024,188,188,188,188,0,0.00%,0,0
07/25/2024,188,188,188,188,0,0.00%,0,0
07/24/2024,188,188,188,188,0,0.00%,0,0
07/23/2024,188,188,188,188,0,0.00%,0,0
07/22/2024,188,188,188,188,0,0.00%,0,0
07/19/2024,188,188,188,188,0,0.00%,0,0
07/18/2024,188,188,188,188,-1.,-0.53%,0,0
07/17/2024,189,189,189,189,0,0.00%,0,0
07/16/2024,189,189,189,189,0,0.00%,0,0
07/15/2024,189,189,189,189,0,0.00%,0,0
07/12/2024,189,189,189,189,0,0.00%,0,0
07/11/2024,189,189,189,189,0,0.00%,0,0
07/10/2024,189,189,189,189,0,0.00%,0,0
07/09/2024,189,189,189,189,0,0.00%,0,0
07/08/2024,189,189,189,189,0,0.00%,0,0
07/05/2024,189,189,189,189,0,0.00%,0,0
07/03/2024,189,189,189,189,0,0.00%,0,0
07/02/2024,189,189,189,189,0,0.00%,0,0
07/01/2024,189,189,189,189,0,0.00%,0,0
06/28/2024,189,189,189,189,0,0.00%,0,0
06/27/2024,189,189,189,189,0,0.00%,0,0
06/26/2024,189,189,189,189,0,0.00%,0,0
06/25/2024,189,189,189,189,0,0.00%,0,0
06/24/2024,189,189,189,189,3,+1.61%,0,0
06/21/2024,186,186,186,186,0,0.00%,0,0
06/20/2024,186,186,186,186,0,0.00%,0,0
06/18/2024,186,186,186,186,0,0.00%,0,0
06/17/2024,186,186,186,186,1,+0.54%,0,0
06/14/2024,185,185,185,185,0,0.00%,0,0
06/13/2024,185,185,185,185,0,0.00%,0,0
06/12/2024,185,185,185,185,0,0.00%,0,0
06/11/2024,185,185,185,185,0,0.00%,0,0
06/10/2024,185,185,185,185,-1.,-0.54%,0,0
06/07/2024,186,186,186,186,0,0.00%,0,0
06/06/2024,186,186,186,186,0,0.00%,0,0
06/05/2024,186,186,186,186,0,0.00%,0,0
06/04/2024,186,186,186,186,0,0.00%,0,0
06/03/2024,186,186,186,186,2,+1.09%,0,0
05/31/2024,184,184,184,184,-3.,-1.60%,0,0
05/30/2024,187,187,187,187,0,0.00%,0,0
05/29/2024,187,187,187,187,0,0.00%,0,0
05/28/2024,187,187,187,187,0,0.00%,0,0
05/24/2024,187,187,187,187,1,+0.54%,0,0
05/23/2024,186,186,186,186,0,0.00%,0,0
05/22/2024,186,186,186,186,0,0.00%,0,0
05/21/2024,186,186,186,186,0,0.00%,0,0
05/20/2024,186,186,186,186,2,+1.09%,0,0
05/17/2024,184,184,184,184,0,0.00%,0,0
05/16/2024,184,184,184,184,0,0.00%,0,0
05/15/2024,184,184,184,184,0,0.00%,0,0
05/14/2024,184,184,184,184,0,0.00%,0,0
05/13/2024,184,184,184,184,0,0.00%,0,0
05/10/2024,184,184,184,184,0,0.00%,0,0
05/09/2024,184,184,184,184,0,0.00%,0,0
05/08/2024,184,184,184,184,0,0.00%,0,0
05/07/2024,184,184,184,184,0,0.00%,0,0
05/06/2024,184,184,184,184,3,+1.66%,0,0
05/03/2024,181,181,181,181,0,0.00%,0,0
05/02/2024,181,181,181,181,0,0.00%,0,0
05/01/2024,181,181,181,181,0,0.00%,0,0
04/30/2024,181,181,181,181,0,0.00%,0,0
04/29/2024,181,181,181,181,0,0.00%,0,0
04/26/2024,181,181,181,181,-1.,-0.55%,0,0
04/25/2024,182,182,182,182,0,0.00%,0,0
04/24/2024,182,182,182,182,0,0.00%,0,0
04/23/2024,182,182,182,182,0,0.00%,0,0
04/22/2024,182,182,182,182,0,0.00%,0,0
04/19/2024,182,182,182,182,0,0.00%,0,0
04/18/2024,182,182,182,182,0,0.00%,0,0
04/17/2024,182,182,182,182,0,0.00%,0,0
04/16/2024,182,182,182,182,0,0.00%,0,0
04/15/2024,182,182,182,182,0,0.00%,0,0
04/12/2024,182,182,182,182,0,0.00%,0,0
04/11/2024,182,182,182,182,0,0.00%,0,0
04/10/2024,182,182,182,182,0,0.00%,0,0
04/09/2024,182,182,182,182,-2.,-1.09%,0,0
04/08/2024,184,184,184,184,0,0.00%,0,0
04/05/2024,184,184,184,184,0,0.00%,0,0
04/04/2024,184,184,184,184,0,0.00%,0,0
04/03/2024,184,184,184,184,0,0.00%,0,0
04/02/2024,184,184,184,184,0,0.00%,0,0
04/01/2024,184,184,184,184,0,0.00%,0,0
03/28/2024,184,184,184,184,0,0.00%,0,0
03/27/2024,184,184,184,184,-4.,-2.13%,0,0
03/26/2024,188,188,188,188,0,0.00%,0,0
03/25/2024,188,188,188,188,0,0.00%,0,0
03/22/2024,188,188,188,188,2,+1.08%,0,0
03/21/2024,186,186,186,186,0.6,+0.32%,0,0
03/20/2024,185.4,185.4,185.4,185.4,0,0.00%,0,0
03/19/2024,185.4,185.4,185.4,185.4,0,0.00%,0,0
03/18/2024,185.4,185.4,185.4,185.4,0.4,+0.22%,0,0
03/15/2024,185,185,185,185,0,0.00%,0,0
03/14/2024,185,185,185,185,0.37,+0.20%,0,0
03/13/2024,184.63,184.63,184.63,184.63,0,0.00%,0,0
03/12/2024,184.63,184.63,184.63,184.63,0,0.00%,0,0
03/11/2024,184.63,184.63,184.63,184.63,2.79,+1.53%,0,0
03/08/2024,181.84,181.84,181.84,181.84,0,0.00%,0,0
03/07/2024,181.84,181.84,181.84,181.84,0,0.00%,0,0
03/06/2024,181.84,181.84,181.84,181.84,0,0.00%,0,0
03/05/2024,181.84,181.84,181.84,181.84,0,0.00%,0,0
03/04/2024,181.84,181.84,181.84,181.84,0,0.00%,0,0
03/01/2024,181.84,181.84,181.84,181.84,0,0.00%,0,0
02/29/2024,181.84,181.84,181.84,181.84,-1.16,-0.63%,0,0
02/28/2024,183,183,183,183,0,0.00%,0,0
02/27/2024,183,183,183,183,0,0.00%,0,0
02/26/2024,183,183,183,183,4,+2.23%,0,0
02/23/2024,179,179,179,179,0,0.00%,0,0
02/22/2024,179,179,179,179,0,0.00%,0,0
02/21/2024,179,179,179,179,0,0.00%,0,0
02/20/2024,179,179,179,179,0,0.00%,0,0
02/16/2024,179,179,179,179,0,0.00%,0,0
02/15/2024,179,179,179,179,-3.,-1.65%,0,0
02/14/2024,182,182,182,182,0,0.00%,0,0
02/13/2024,182,182,182,182,0,0.00%,0,0
02/12/2024,182,182,182,182,3.26,+1.82%,0,0
02/09/2024,178.74,178.74,178.74,178.74,0,0.00%,0,0
02/08/2024,178.74,178.74,178.74,178.74,0,0.00%,0,0
02/07/2024,178.74,178.74,178.74,178.74,0,0.00%,0,0
02/06/2024,178.74,178.74,178.74,178.74,0,0.00%,0,0
02/05/2024,178.74,178.74,178.74,178.74,0,0.00%,0,0
02/02/2024,178.74,178.74,178.74,178.74,3.74,+2.14%,0,0
02/01/2024,175,175,175,175,0,0.00%,0,0
01/31/2024,175,175,175,175,0,0.00%,0,0
01/30/2024,175,175,175,175,0,0.00%,0,0
01/29/2024,175,175,175,175,0,0.00%,0,0
01/26/2024,175,175,175,175,2,+1.16%,0,0
01/25/2024,173,173,173,173,0,0.00%,0,0
01/24/2024,173,173,173,173,0,0.00%,0,0
01/23/2024,173,173,173,173,0,0.00%,0,0
01/22/2024,173,173,173,173,0,0.00%,0,0
01/19/2024,173,173,173,173,0,0.00%,0,0
01/18/2024,173,173,173,173,0,0.00%,0,0
01/17/2024,173,173,173,173,0,0.00%,0,0
01/16/2024,173,173,173,173,0,0.00%,0,0
01/12/2024,173,173,173,173,0,0.00%,0,0
01/11/2024,173,173,173,173,0,0.00%,0,0
01/10/2024,173,173,173,173,0,0.00%,0,0
01/09/2024,173,173,173,173,0,0.00%,0,0
01/08/2024,173,173,173,173,1,+0.58%,0,0
01/05/2024,172,172,172,172,0,0.00%,0,0
01/04/2024,172,172,172,172,0,0.00%,0,0
01/03/2024,172,172,172,172,0,0.00%,0,0
01/02/2024,172,172,172,172,0,0.00%,0,0
12/29/2023,172,172,172,172,2,+1.18%,0,0
12/28/2023,170,170,170,170,0,0.00%,0,0
12/27/2023,170,170,170,170,0,0.00%,0,0
12/26/2023,170,170,170,170,0,0.00%,0,0
12/22/2023,170,170,170,170,0,0.00%,0,0
12/21/2023,170,170,170,170,0,0.00%,0,0
12/20/2023,170,170,170,170,0,0.00%,0,0
12/19/2023,170,170,170,170,0,0.00%,0,0
12/18/2023,170,170,170,170,-0.74,-0.43%,0,0
12/15/2023,170.74,170.74,170.74,170.74,0,0.00%,0,0
12/14/2023,170.74,170.74,170.74,170.74,0,0.00%,0,0
12/13/2023,170.74,170.74,170.74,170.74,0,0.00%,0,0
12/12/2023,170.74,170.74,170.74,170.74,0,0.00%,0,0
12/11/2023,170.74,170.74,170.74,170.74,0,0.00%,0,0
12/08/2023,170.74,170.74,170.74,170.74,0,0.00%,0,0
12/07/2023,170.74,170.74,170.74,170.74,0.12,+0.07%,0,0
12/06/2023,170.62,170.62,170.62,170.62,0,0.00%,0,0
12/05/2023,170.62,170.62,170.62,170.62,-4.38,-2.50%,0,0
12/04/2023,175,175,175,175,0,0.00%,0,0
12/01/2023,175,175,175,175,0,0.00%,0,0
11/30/2023,175,175,175,175,-2.,-1.13%,0,0
11/29/2023,177,177,177,177,0,0.00%,0,0
11/28/2023,177,177,177,177,0,0.00%,0,0
11/27/2023,177,177,177,177,0,0.00%,0,0
11/24/2023,177,177,177,177,-1.,-0.56%,0,0
11/22/2023,178,178,178,178,0,0.00%,0,0
11/21/2023,178,178,178,178,0,0.00%,0,0
11/20/2023,178,178,178,178,0,0.00%,0,0
11/17/2023,178,178,178,178,0,0.00%,0,0
11/16/2023,178,178,178,178,-2.08,-1.16%,0,0
11/15/2023,180.08,180.08,180.08,180.08,0,0.00%,0,0
11/14/2023,180.08,180.08,180.08,180.08,0,0.00%,0,0
11/13/2023,180.08,180.08,180.08,180.08,0,0.00%,0,0
11/10/2023,180.08,180.08,180.08,180.08,0.08,+0.04%,0,0
11/09/2023,180,180,180,180,0,0.00%,0,0
11/08/2023,180,180,180,180,-5.,-2.70%,0,0
11/07/2023,185,185,185,185,0,0.00%,0,0
11/06/2023,185,185,185,185,-0.5,-0.27%,0,0
11/03/2023,185.5,185.5,185.5,185.5,0,0.00%,0,0
11/02/2023,185.5,185.5,185.5,185.5,0,0.00%,0,0
11/01/2023,185.5,185.5,185.5,185.5,0,0.00%,0,0
"Downloaded from Barchart.com as of 12-07-2024 02:38pm CST"
